Rep,Bloc,Trt,Strain,Time,Growth
Inv2C9,B9,C,Inv2,6,-3.8000000000000114
Inv2C9,B9,C,Inv2,7,20.900000000000034
Inv2C9,B9,C,Inv2,8,34.19999999999999
Inv2C9,B9,C,Inv2,9,34.5
Ita1B1,B1,B,Ita1,0,0
Ita1B1,B1,B,Ita1,1,34.80000000000001
Ita1B1,B1,B,Ita1,10,12.222222222222229
Ita1B1,B1,B,Ita1,11,75.68253968253964
Ita1B1,B1,B,Ita1,12,23.142857142857167
Ita1B1,B1,B,Ita1,13,61.99999999999994
Ita1B1,B1,B,Ita1,14,9.85714285714289
Ita1B1,B1,B,Ita1,2,17.19999999999999
Ita1B1,B1,B,Ita1,3,14.900000000000034
Ita1B1,B1,B,Ita1,4,41.5
Ita1B1,B1,B,Ita1,5,-4.7000000000000455
Ita1B1,B1,B,Ita1,6,8.04444444444448
Ita1B1,B1,B,Ita1,7,6.888888888888857
Ita1B1,B1,B,Ita1,8,27.5555555555556
Ita1B1,B1,B,Ita1,9,-13.222222222222229
Ita1B10,B10,B,Ita1,0,0
Ita1B10,B10,B,Ita1,1,56.27777777777777
Ita1B10,B10,B,Ita1,10,15.553571428571445
Ita1B10,B10,B,Ita1,11,-10
Ita1B10,B10,B,Ita1,12,-2.428571428571445
Ita1B10,B10,B,Ita1,13,63
Ita1B10,B10,B,Ita1,14,34
Ita1B10,B10,B,Ita1,2,27.666666666666686
Ita1B10,B10,B,Ita1,3,9.333333333333314
Ita1B10,B10,B,Ita1,4,41.97222222222223
Ita1B10,B10,B,Ita1,5,-7.125
Ita1B10,B10,B,Ita1,6,2.125
Ita1B10,B10,B,Ita1,7,20
Ita1B10,B10,B,Ita1,8,-5.5
Ita1B10,B10,B,Ita1,9,15.625
Ita1B2,B2,B,Ita1,0,0
Ita1B2,B2,B,Ita1,1,19.52222222222224
Ita1B2,B2,B,Ita1,10,37.77777777777777
Ita1B2,B2,B,Ita1,11,40.75
Ita1B2,B2,B,Ita1,12,78.10714285714289
Ita1B2,B2,B,Ita1,13,50
Ita1B2,B2,B,Ita1,14,-20.142857142857224
Ita1B2,B2,B,Ita1,2,30
Ita1B2,B2,B,Ita1,3,26.111111111111086
Ita1B2,B2,B,Ita1,4,8.111111111111143
Ita1B2,B2,B,Ita1,5,21.22222222222223
Ita1B2,B2,B,Ita1,6,0.8888888888888573
Ita1B2,B2,B,Ita1,7,19.555555555555543
Ita1B2,B2,B,Ita1,8,15.888888888888914
Ita1B2,B2,B,Ita1,9,22.22222222222223
Ita1B3,B3,B,Ita1,0,0
Ita1B3,B3,B,Ita1,1,35.224999999999994
Ita1B3,B3,B,Ita1,10,-20
Ita1B3,B3,B,Ita1,11,23.833333333333314
Ita1B3,B3,B,Ita1,12,13.333333333333371
Ita1B3,B3,B,Ita1,13,49.333333333333314
Ita1B3,B3,B,Ita1,14,-14.833333333333314
Ita1B3,B3,B,Ita1,2,15
Ita1B3,B3,B,Ita1,3,26.875
Ita1B3,B3,B,Ita1,4,10.875
Ita1B3,B3,B,Ita1,5,-4
Ita1B3,B3,B,Ita1,6,8.125
Ita1B3,B3,B,Ita1,7,20.5
Ita1B3,B3,B,Ita1,8,8.785714285714278
Ita1B3,B3,B,Ita1,9,54.71428571428572
Ita1B4,B4,B,Ita1,0,0
Ita1B4,B4,B,Ita1,1,55.80000000000001
Ita1B4,B4,B,Ita1,10,0.7142857142857792
Ita1B4,B4,B,Ita1,11,11
Ita1B4,B4,B,Ita1,12,75.14285714285711
Ita1B4,B4,B,Ita1,13,42.85714285714289
Ita1B4,B4,B,Ita1,14,45.42857142857133
Ita1B4,B4,B,Ita1,2,31.19999999999999
Ita1B4,B4,B,Ita1,3,19.599999999999966
Ita1B4,B4,B,Ita1,4,35.80000000000001
Ita1B4,B4,B,Ita1,5,5
Ita1B4,B4,B,Ita1,6,-2
Ita1B4,B4,B,Ita1,7,37.24444444444447
Ita1B4,B4,B,Ita1,8,48.111111111111086
Ita1B4,B4,B,Ita1,9,56.01587301587301
Ita1B5,B5,B,Ita1,0,0
Ita1B5,B5,B,Ita1,1,51.5
Ita1B5,B5,B,Ita1,10,56.44444444444446
Ita1B5,B5,B,Ita1,11,65.77777777777771
Ita1B5,B5,B,Ita1,12,62.44444444444446
Ita1B5,B5,B,Ita1,13,10
Ita1B5,B5,B,Ita1,14,43.77777777777783
Ita1B5,B5,B,Ita1,2,65.18888888888893
Ita1B5,B5,B,Ita1,3,22.888888888888857
Ita1B5,B5,B,Ita1,4,37.22222222222223
Ita1B5,B5,B,Ita1,5,21.888888888888914
Ita1B5,B5,B,Ita1,6,11.666666666666629
Ita1B5,B5,B,Ita1,7,12.777777777777771
Ita1B5,B5,B,Ita1,8,-8.111111111111086
Ita1B5,B5,B,Ita1,9,39.11111111111114
Ita1B6,B6,B,Ita1,0,0
Ita1B6,B6,B,Ita1,1,44.80000000000001
Ita1B6,B6,B,Ita1,10,29.22222222222223
Ita1B6,B6,B,Ita1,11,5.2222222222222285
Ita1B6,B6,B,Ita1,12,43.5555555555556
Ita1B6,B6,B,Ita1,13,35.33333333333326
Ita1B6,B6,B,Ita1,14,7.777777777777828
Ita1B6,B6,B,Ita1,2,51.77777777777777
Ita1B6,B6,B,Ita1,3,24.333333333333314
Ita1B6,B6,B,Ita1,4,27.666666666666686
Ita1B6,B6,B,Ita1,5,-8
Ita1B6,B6,B,Ita1,6,3.1111111111111427
Ita1B6,B6,B,Ita1,7,25.333333333333314
Ita1B6,B6,B,Ita1,8,35.77777777777777
Ita1B6,B6,B,Ita1,9,21.77777777777777
Ita1B7,B7,B,Ita1,0,0
Ita1B7,B7,B,Ita1,1,60.525000000000006
Ita1B7,B7,B,Ita1,10,111.11904761904765
Ita1B7,B7,B,Ita1,11,42.16666666666663
Ita1B7,B7,B,Ita1,12,82.16666666666663
Ita1B7,B7,B,Ita1,13,-31.5
Ita1B7,B7,B,Ita1,14,46.16666666666674
Ita1B7,B7,B,Ita1,2,36.25
Ita1B7,B7,B,Ita1,3,32.25
Ita1B7,B7,B,Ita1,4,13.25
Ita1B7,B7,B,Ita1,5,20.375
Ita1B7,B7,B,Ita1,6,4.625
Ita1B7,B7,B,Ita1,7,19.125
Ita1B7,B7,B,Ita1,8,52.5
Ita1B7,B7,B,Ita1,9,2.7142857142857224
Ita1B8,B8,B,Ita1,0,0
Ita1B8,B8,B,Ita1,1,61.28571428571428
Ita1B8,B8,B,Ita1,10,80.79999999999995
Ita1B8,B8,B,Ita1,11,31.200000000000045
Ita1B8,B8,B,Ita1,12,-2.6000000000000227
Ita1B8,B8,B,Ita1,13,14
Ita1B8,B8,B,Ita1,14,-32.799999999999955
Ita1B8,B8,B,Ita1,2,31.714285714285722
Ita1B8,B8,B,Ita1,3,30.80000000000001
Ita1B8,B8,B,Ita1,4,14.199999999999989
Ita1B8,B8,B,Ita1,5,35.39999999999998
Ita1B8,B8,B,Ita1,6,10
Ita1B8,B8,B,Ita1,7,24.600000000000023
Ita1B8,B8,B,Ita1,8,21.19999999999999
Ita1B8,B8,B,Ita1,9,5.800000000000011
Ita1B9,B9,B,Ita1,0,0
Ita1B9,B9,B,Ita1,1,-2
Ita1B9,B9,B,Ita1,10,41.166666666666686
Ita1B9,B9,B,Ita1,11,30.66666666666663
Ita1B9,B9,B,Ita1,12,116.96666666666664
Ita1B9,B9,B,Ita1,13,0
Ita1B9,B9,B,Ita1,14,2.400000000000091
Ita1B9,B9,B,Ita1,2,63.650000000000006
Ita1B9,B9,B,Ita1,3,0.625
Ita1B9,B9,B,Ita1,4,18
Ita1B9,B9,B,Ita1,5,12.375
Ita1B9,B9,B,Ita1,6,20.535714285714278
Ita1B9,B9,B,Ita1,7,12.428571428571445
Ita1B9,B9,B,Ita1,8,11.619047619047592
Ita1B9,B9,B,Ita1,9,55.666666666666686
Ita1C1,B1,C,Ita1,0,0
Ita1C1,B1,C,Ita1,1,44
Ita1C1,B1,C,Ita1,10,48.888888888888914
Ita1C1,B1,C,Ita1,11,74.375
Ita1C1,B1,C,Ita1,12,30.75
Ita1C1,B1,C,Ita1,13,20.375
Ita1C1,B1,C,Ita1,14,14.5
Ita1C1,B1,C,Ita1,2,10
Ita1C1,B1,C,Ita1,3,68.4666666666667
Ita1C1,B1,C,Ita1,4,-60.77777777777777
Ita1C1,B1,C,Ita1,5,28.66666666666663
Ita1C1,B1,C,Ita1,6,18.888888888888914
Ita1C1,B1,C,Ita1,7,18.333333333333314
Ita1C1,B1,C,Ita1,8,-0.6666666666666856
Ita1C1,B1,C,Ita1,9,10
Ita1C10,B10,C,Ita1,0,0
Ita1C10,B10,C,Ita1,1,24.30000000000001
Ita1C10,B10,C,Ita1,10,52.69999999999999
Ita1C10,B10,C,Ita1,11,38.60000000000002
Ita1C10,B10,C,Ita1,12,45
Ita1C10,B10,C,Ita1,13,8.200000000000045
Ita1C10,B10,C,Ita1,14,99.02222222222213
Ita1C10,B10,C,Ita1,2,67.39999999999998
Ita1C10,B10,C,Ita1,3,23.399999999999977
Ita1C10,B10,C,Ita1,4,47.80000000000001
Ita1C10,B10,C,Ita1,5,-3.6999999999999886
Ita1C10,B10,C,Ita1,6,0.6999999999999886
Ita1C10,B10,C,Ita1,7,6.900000000000034
Ita1C10,B10,C,Ita1,8,27.19999999999999
Ita1C10,B10,C,Ita1,9,13.899999999999977
Ita1C2,B2,C,Ita1,0,0
Ita1C2,B2,C,Ita1,1,34.10000000000002
Ita1C2,B2,C,Ita1,10,51.89999999999998
Ita1C2,B2,C,Ita1,11,11.100000000000023
Ita1C2,B2,C,Ita1,12,26.599999999999966
Ita1C2,B2,C,Ita1,13,42
Ita1C2,B2,C,Ita1,14,24.600000000000023
Ita1C2,B2,C,Ita1,2,70.89999999999998
Ita1C2,B2,C,Ita1,3,-1.3999999999999773
Ita1C2,B2,C,Ita1,4,16.19999999999999
Ita1C2,B2,C,Ita1,5,27
Ita1C2,B2,C,Ita1,6,16
Ita1C2,B2,C,Ita1,7,-11.699999999999989
Ita1C2,B2,C,Ita1,8,17.599999999999966
Ita1C2,B2,C,Ita1,9,41.60000000000002
Ita1C3,B3,C,Ita1,0,0
Ita1C3,B3,C,Ita1,1,40.80000000000001
Ita1C3,B3,C,Ita1,10,69.30000000000001
Ita1C3,B3,C,Ita1,11,0.2999999999999545
Ita1C3,B3,C,Ita1,12,33.60000000000002
Ita1C3,B3,C,Ita1,13,35.89999999999998
Ita1C3,B3,C,Ita1,14,-18.699999999999932
Ita1C3,B3,C,Ita1,2,72.59999999999997
Ita1C3,B3,C,Ita1,3,27
Ita1C3,B3,C,Ita1,4,31
Ita1C3,B3,C,Ita1,5,6.900000000000034
Ita1C3,B3,C,Ita1,6,8.599999999999966
Ita1C3,B3,C,Ita1,7,16
Ita1C3,B3,C,Ita1,8,-11.099999999999966
Ita1C3,B3,C,Ita1,9,66.39999999999998
Ita1C4,B4,C,Ita1,0,0
Ita1C4,B4,C,Ita1,1,-28.599999999999994
Ita1C4,B4,C,Ita1,10,39.5
Ita1C4,B4,C,Ita1,11,64.90000000000003
Ita1C4,B4,C,Ita1,12,24.299999999999955
Ita1C4,B4,C,Ita1,13,32.39999999999998
Ita1C4,B4,C,Ita1,14,38
Ita1C4,B4,C,Ita1,2,151.29999999999998
Ita1C4,B4,C,Ita1,3,-11.099999999999966
Ita1C4,B4,C,Ita1,4,22.69999999999999
Ita1C4,B4,C,Ita1,5,13.699999999999989
Ita1C4,B4,C,Ita1,6,22.600000000000023
Ita1C4,B4,C,Ita1,7,1.599999999999966
Ita1C4,B4,C,Ita1,8,6.300000000000011
Ita1C4,B4,C,Ita1,9,36.69999999999999
Ita1C5,B5,C,Ita1,0,0
Ita1C5,B5,C,Ita1,1,0.30000000000001137
Ita1C5,B5,C,Ita1,10,36.333333333333314
Ita1C5,B5,C,Ita1,11,32.11111111111114
Ita1C5,B5,C,Ita1,12,3.8666666666666742
Ita1C5,B5,C,Ita1,13,47.24444444444441
Ita1C5,B5,C,Ita1,14,38.888888888888914
Ita1C5,B5,C,Ita1,2,52.19999999999999
Ita1C5,B5,C,Ita1,3,53.07777777777778
Ita1C5,B5,C,Ita1,4,18.666666666666686
Ita1C5,B5,C,Ita1,5,39.22222222222223
Ita1C5,B5,C,Ita1,6,-7.5555555555556
Ita1C5,B5,C,Ita1,7,13.5555555555556
Ita1C5,B5,C,Ita1,8,15.111111111111086
Ita1C5,B5,C,Ita1,9,58.11111111111114
Ita1C6,B6,C,Ita1,0,0
Ita1C6,B6,C,Ita1,1,70.19999999999999
Ita1C6,B6,C,Ita1,10,39.89999999999998
Ita1C6,B6,C,Ita1,11,18.399999999999977
Ita1C6,B6,C,Ita1,12,33
Ita1C6,B6,C,Ita1,13,20.300000000000068
Ita1C6,B6,C,Ita1,14,21.5
Ita1C6,B6,C,Ita1,2,32.80000000000001
Ita1C6,B6,C,Ita1,3,28.30000000000001
Ita1C6,B6,C,Ita1,4,21
Ita1C6,B6,C,Ita1,5,9.599999999999966
Ita1C6,B6,C,Ita1,6,6.400000000000034
Ita1C6,B6,C,Ita1,7,23.19999999999999
Ita1C6,B6,C,Ita1,8,64.30000000000001
Ita1C6,B6,C,Ita1,9,21.399999999999977
Ita1C7,B7,C,Ita1,0,0
Ita1C7,B7,C,Ita1,1,52.30000000000001
Ita1C7,B7,C,Ita1,10,51.60000000000002
Ita1C7,B7,C,Ita1,11,3
Ita1C7,B7,C,Ita1,12,29.111111111111086
Ita1C7,B7,C,Ita1,13,31.666666666666742
Ita1C7,B7,C,Ita1,14,32.22222222222217
Ita1C7,B7,C,Ita1,2,61.5
Ita1C7,B7,C,Ita1,3,9.600000000000023
Ita1C7,B7,C,Ita1,4,36.5
Ita1C7,B7,C,Ita1,5,2.3999999999999773
Ita1C7,B7,C,Ita1,6,3.5
Ita1C7,B7,C,Ita1,7,22.30000000000001
Ita1C7,B7,C,Ita1,8,38.5
Ita1C7,B7,C,Ita1,9,-12.900000000000034
Ita1C8,B8,C,Ita1,0,0
Ita1C8,B8,C,Ita1,1,43.099999999999994
Ita1C8,B8,C,Ita1,10,55.355555555555554
Ita1C8,B8,C,Ita1,11,20.888888888888914
Ita1C8,B8,C,Ita1,12,6.444444444444457
Ita1C8,B8,C,Ita1,13,18.77777777777777
Ita1C8,B8,C,Ita1,14,-15.5555555555556
Ita1C8,B8,C,Ita1,2,39.60000000000002
Ita1C8,B8,C,Ita1,3,24.30000000000001
Ita1C8,B8,C,Ita1,4,9.099999999999966
Ita1C8,B8,C,Ita1,5,8.100000000000023
Ita1C8,B8,C,Ita1,6,21
Ita1C8,B8,C,Ita1,7,13.099999999999966
Ita1C8,B8,C,Ita1,8,50.60000000000002
Ita1C8,B8,C,Ita1,9,9.699999999999989
Ita1C9,B9,C,Ita1,0,0
Ita1C9,B9,C,Ita1,1,47.39999999999998
Ita1C9,B9,C,Ita1,10,92.77777777777777
Ita1C9,B9,C,Ita1,11,54.77777777777783
Ita1C9,B9,C,Ita1,12,35
Ita1C9,B9,C,Ita1,13,51.777777777777715
Ita1C9,B9,C,Ita1,14,97.66666666666674
Ita1C9,B9,C,Ita1,2,41.10000000000002
Ita1C9,B9,C,Ita1,3,22.30000000000001
Ita1C9,B9,C,Ita1,4,38.19999999999999
Ita1C9,B9,C,Ita1,5,19.30000000000001
Ita1C9,B9,C,Ita1,6,13.099999999999966
Ita1C9,B9,C,Ita1,7,0.4000000000000341
Ita1C9,B9,C,Ita1,8,21.088888888888903
Ita1C9,B9,C,Ita1,9,25.4444444444444
Ita2B1,B1,B,Ita2,0,0
Ita2B1,B1,B,Ita2,1,66.90000000000003
Ita2B1,B1,B,Ita2,10,98.11111111111109
Ita2B1,B1,B,Ita2,11,57.746031746031804
Ita2B1,B1,B,Ita2,12,59.47619047619048
Ita2B1,B1,B,Ita2,13,-1.1666666666667425
Ita2B1,B1,B,Ita2,14,-3
Ita2B1,B1,B,Ita2,2,22.799999999999955
Ita2B1,B1,B,Ita2,3,13.800000000000011
Ita2B1,B1,B,Ita2,4,6.300000000000011
Ita2B1,B1,B,Ita2,5,17.69999999999999
Ita2B1,B1,B,Ita2,6,1.3000000000000114
Ita2B1,B1,B,Ita2,7,14
Ita2B1,B1,B,Ita2,8,-13.888888888888914
Ita2B1,B1,B,Ita2,9,28.888888888888914
Ita2B10,B10,B,Ita2,0,0
Ita2B10,B10,B,Ita2,1,75.20000000000002
Ita2B10,B10,B,Ita2,10,40.599999999999966
Ita2B10,B10,B,Ita2,11,43.80000000000007
Ita2B10,B10,B,Ita2,12,53.5
Ita2B10,B10,B,Ita2,13,37.96666666666658
Ita2B10,B10,B,Ita2,14,-43.33333333333326
Ita2B10,B10,B,Ita2,2,44.599999999999966
Ita2B10,B10,B,Ita2,3,12.100000000000023
Ita2B10,B10,B,Ita2,4,13.800000000000011
Ita2B10,B10,B,Ita2,5,22.099999999999966
Ita2B10,B10,B,Ita2,6,-7.899999999999977
Ita2B10,B10,B,Ita2,7,21.30000000000001
Ita2B10,B10,B,Ita2,8,11.199999999999989
Ita2B10,B10,B,Ita2,9,66.80000000000001
Ita2B2,B2,B,Ita2,0,0
Ita2B2,B2,B,Ita2,1,49.39999999999998
Ita2B2,B2,B,Ita2,10,49
Ita2B2,B2,B,Ita2,11,-38
Ita2B2,B2,B,Ita2,12,118.14285714285711
Ita2B2,B2,B,Ita2,13,47.285714285714334
Ita2B2,B2,B,Ita2,14,19.714285714285666
Ita2B2,B2,B,Ita2,2,39.5
Ita2B2,B2,B,Ita2,3,51.875
Ita2B2,B2,B,Ita2,4,11.625
Ita2B2,B2,B,Ita2,5,29.375
Ita2B2,B2,B,Ita2,6,12.875
Ita2B2,B2,B,Ita2,7,25.125
Ita2B2,B2,B,Ita2,8,-2.75
Ita2B2,B2,B,Ita2,9,17.875
Ita2B3,B3,B,Ita2,0,0
Ita2B3,B3,B,Ita2,1,69.60000000000002
Ita2B3,B3,B,Ita2,10,82.19999999999999
Ita2B3,B3,B,Ita2,11,22.77777777777783
Ita2B3,B3,B,Ita2,12,54.33333333333326
Ita2B3,B3,B,Ita2,13,71.13888888888891
Ita2B3,B3,B,Ita2,14,19.60714285714289
Ita2B3,B3,B,Ita2,2,33.099999999999966
Ita2B3,B3,B,Ita2,3,2.6000000000000227
Ita2B3,B3,B,Ita2,4,42
Ita2B3,B3,B,Ita2,5,7.5
Ita2B3,B3,B,Ita2,6,20.5
Ita2B3,B3,B,Ita2,7,10.300000000000011
Ita2B3,B3,B,Ita2,8,-10.900000000000034
Ita2B3,B3,B,Ita2,9,-0.5999999999999659
Ita2B4,B4,B,Ita2,0,0
Ita2B4,B4,B,Ita2,1,35.29999999999998
Ita2B4,B4,B,Ita2,10,70
Ita2B4,B4,B,Ita2,11,8.199999999999989
Ita2B4,B4,B,Ita2,12,0.6000000000000227
Ita2B4,B4,B,Ita2,13,19.5
Ita2B4,B4,B,Ita2,14,52.01111111111106
Ita2B4,B4,B,Ita2,2,52.200000000000045
Ita2B4,B4,B,Ita2,3,19.599999999999966
Ita2B4,B4,B,Ita2,4,49.60000000000002
Ita2B4,B4,B,Ita2,5,-7.100000000000023
Ita2B4,B4,B,Ita2,6,10.900000000000034
Ita2B4,B4,B,Ita2,7,-4.300000000000011
Ita2B4,B4,B,Ita2,8,46.599999999999966
Ita2B4,B4,B,Ita2,9,8.900000000000034
Ita2B5,B5,B,Ita2,0,0
Ita2B5,B5,B,Ita2,1,42.80000000000001
Ita2B5,B5,B,Ita2,10,67.39999999999998
Ita2B5,B5,B,Ita2,11,16.799999999999955
Ita2B5,B5,B,Ita2,12,30.700000000000045
Ita2B5,B5,B,Ita2,13,21.72222222222217
Ita2B5,B5,B,Ita2,14,23.666666666666742
Ita2B5,B5,B,Ita2,2,53.39999999999998
Ita2B5,B5,B,Ita2,3,31.900000000000034
Ita2B5,B5,B,Ita2,4,-20.700000000000045
Ita2B5,B5,B,Ita2,5,46.700000000000045
Ita2B5,B5,B,Ita2,6,27.299999999999955
Ita2B5,B5,B,Ita2,7,-10.699999999999989
Ita2B5,B5,B,Ita2,8,29.30000000000001
Ita2B5,B5,B,Ita2,9,22.600000000000023
Ita2B6,B6,B,Ita2,0,0
Ita2B6,B6,B,Ita2,1,80.55000000000001
Ita2B6,B6,B,Ita2,10,25.125
Ita2B6,B6,B,Ita2,11,7.5
Ita2B6,B6,B,Ita2,12,15.125
Ita2B6,B6,B,Ita2,13,18.125
Ita2B6,B6,B,Ita2,14,15.875
Ita2B6,B6,B,Ita2,2,29.125
Ita2B6,B6,B,Ita2,3,12.625
Ita2B6,B6,B,Ita2,4,20.5
Ita2B6,B6,B,Ita2,5,5.25
Ita2B6,B6,B,Ita2,6,7.375
Ita2B6,B6,B,Ita2,7,40.25
Ita2B6,B6,B,Ita2,8,55.25
Ita2B6,B6,B,Ita2,9,9.125
Ita2B7,B7,B,Ita2,0,0
Ita2B7,B7,B,Ita2,1,58.025000000000006
Ita2B7,B7,B,Ita2,10,26.75
Ita2B7,B7,B,Ita2,11,4
Ita2B7,B7,B,Ita2,12,96.875
Ita2B7,B7,B,Ita2,13,24.75
Ita2B7,B7,B,Ita2,14,12
Ita2B7,B7,B,Ita2,2,37.75
Ita2B7,B7,B,Ita2,3,23.5
Ita2B7,B7,B,Ita2,4,38.25
Ita2B7,B7,B,Ita2,5,13.125
Ita2B7,B7,B,Ita2,6,16.625
Ita2B7,B7,B,Ita2,7,-8.125
Ita2B7,B7,B,Ita2,8,1.25
Ita2B7,B7,B,Ita2,9,50.5
Ita2B8,B8,B,Ita2,0,0
Ita2B8,B8,B,Ita2,1,6.625
Ita2B8,B8,B,Ita2,10,65.71428571428572
Ita2B8,B8,B,Ita2,11,44.80952380952374
Ita2B8,B8,B,Ita2,12,0
Ita2B8,B8,B,Ita2,13,84.73333333333335
Ita2B8,B8,B,Ita2,14,9.200000000000045
Ita2B8,B8,B,Ita2,2,37
Ita2B8,B8,B,Ita2,3,27.875
Ita2B8,B8,B,Ita2,4,-5.375
Ita2B8,B8,B,Ita2,5,17.625
Ita2B8,B8,B,Ita2,6,29.5
Ita2B8,B8,B,Ita2,7,26.625
Ita2B8,B8,B,Ita2,8,11.982142857142833
Ita2B8,B8,B,Ita2,9,24.285714285714334
Ita2B9,B9,B,Ita2,0,0
Ita2B9,B9,B,Ita2,1,-5.599999999999994
Ita2B9,B9,B,Ita2,10,36.60000000000002
Ita2B9,B9,B,Ita2,11,12.600000000000023
Ita2B9,B9,B,Ita2,12,3.3999999999999773
Ita2B9,B9,B,Ita2,13,23.799999999999955
Ita2B9,B9,B,Ita2,14,64.32500000000005
Ita2B9,B9,B,Ita2,2,86.19999999999999
Ita2B9,B9,B,Ita2,3,7.100000000000023
Ita2B9,B9,B,Ita2,4,8.799999999999955
Ita2B9,B9,B,Ita2,5,14.5
Ita2B9,B9,B,Ita2,6,8.700000000000045
Ita2B9,B9,B,Ita2,7,21.399999999999977
Ita2B9,B9,B,Ita2,8,38.10000000000002
Ita2B9,B9,B,Ita2,9,16.799999999999955
Ita2C1,B1,C,Ita2,0,0
Ita2C1,B1,C,Ita2,1,3
Ita2C1,B1,C,Ita2,10,124.70000000000005
Ita2C1,B1,C,Ita2,11,84
Ita2C1,B1,C,Ita2,12,51.19999999999993
Ita2C1,B1,C,Ita2,13,36.700000000000045
Ita2C1,B1,C,Ita2,14,8.5
Ita2C1,B1,C,Ita2,2,84.60000000000002
Ita2C1,B1,C,Ita2,3,28.399999999999977
Ita2C1,B1,C,Ita2,4,31
Ita2C1,B1,C,Ita2,5,49.10000000000002
Ita2C1,B1,C,Ita2,6,25.19999999999999
Ita2C1,B1,C,Ita2,7,-14.899999999999977
Ita2C1,B1,C,Ita2,8,52.99999999999994
Ita2C1,B1,C,Ita2,9,-4.899999999999977
Ita2C10,B10,C,Ita2,0,0
Ita2C10,B10,C,Ita2,1,37.30000000000001
Ita2C10,B10,C,Ita2,10,68.10000000000002
Ita2C10,B10,C,Ita2,11,10
Ita2C10,B10,C,Ita2,12,-2
Ita2C10,B10,C,Ita2,13,-20.100000000000023
Ita2C10,B10,C,Ita2,14,29.799999999999955
Ita2C10,B10,C,Ita2,2,53.799999999999955
Ita2C10,B10,C,Ita2,3,6.2000000000000455
Ita2C10,B10,C,Ita2,4,10.799999999999955
Ita2C10,B10,C,Ita2,5,6.7000000000000455
Ita2C10,B10,C,Ita2,6,25.799999999999955
Ita2C10,B10,C,Ita2,7,29.5
Ita2C10,B10,C,Ita2,8,32.10000000000002
Ita2C10,B10,C,Ita2,9,2
Ita2C2,B2,C,Ita2,0,0
Ita2C2,B2,C,Ita2,1,37.39999999999998
Ita2C2,B2,C,Ita2,10,55.299999999999955
Ita2C2,B2,C,Ita2,11,23.700000000000045
Ita2C2,B2,C,Ita2,12,48.19999999999993
Ita2C2,B2,C,Ita2,13,57.10000000000002
Ita2C2,B2,C,Ita2,14,5.300000000000068
Ita2C2,B2,C,Ita2,2,46.60000000000002
Ita2C2,B2,C,Ita2,3,22.80000000000001
Ita2C2,B2,C,Ita2,4,39.30000000000001
Ita2C2,B2,C,Ita2,5,56.799999999999955
Ita2C2,B2,C,Ita2,6,-9.699999999999989
Ita2C2,B2,C,Ita2,7,12.699999999999989
Ita2C2,B2,C,Ita2,8,5
Ita2C2,B2,C,Ita2,9,35.700000000000045
Ita2C3,B3,C,Ita2,0,0
Ita2C3,B3,C,Ita2,1,66.59999999999997
Ita2C3,B3,C,Ita2,10,44.66666666666674
Ita2C3,B3,C,Ita2,11,45.44444444444446
Ita2C3,B3,C,Ita2,12,5.444444444444343
Ita2C3,B3,C,Ita2,13,39.65277777777783
Ita2C3,B3,C,Ita2,14,12.5
Ita2C3,B3,C,Ita2,2,70.20000000000005
Ita2C3,B3,C,Ita2,3,-11
Ita2C3,B3,C,Ita2,4,59.299999999999955
Ita2C3,B3,C,Ita2,5,1.2000000000000455
Ita2C3,B3,C,Ita2,6,23.5
Ita2C3,B3,C,Ita2,7,23.5
Ita2C3,B3,C,Ita2,8,27.299999999999955
Ita2C3,B3,C,Ita2,9,69.26666666666665
Ita2C4,B4,C,Ita2,0,0
Ita2C4,B4,C,Ita2,1,75.30000000000001
Ita2C4,B4,C,Ita2,10,71.30000000000007
Ita2C4,B4,C,Ita2,11,33.39999999999998
Ita2C4,B4,C,Ita2,12,38.10000000000002
Ita2C4,B4,C,Ita2,13,31.199999999999932
Ita2C4,B4,C,Ita2,14,48.39999999999998
Ita2C4,B4,C,Ita2,2,43.599999999999966
Ita2C4,B4,C,Ita2,3,6
Ita2C4,B4,C,Ita2,4,58.10000000000002
Ita2C4,B4,C,Ita2,5,-9.399999999999977
Ita2C4,B4,C,Ita2,6,10
Ita2C4,B4,C,Ita2,7,-9.600000000000023
Ita2C4,B4,C,Ita2,8,50.60000000000002
Ita2C4,B4,C,Ita2,9,18.299999999999955
Ita2C5,B5,C,Ita2,0,0
Ita2C5,B5,C,Ita2,1,28.19999999999999
Ita2C5,B5,C,Ita2,10,79.30000000000001
Ita2C5,B5,C,Ita2,11,-0.8000000000000682
Ita2C5,B5,C,Ita2,12,56.90000000000009
Ita2C5,B5,C,Ita2,13,-1.2000000000000455
Ita2C5,B5,C,Ita2,14,39.60000000000002
Ita2C5,B5,C,Ita2,2,68
Ita2C5,B5,C,Ita2,3,18.399999999999977
Ita2C5,B5,C,Ita2,4,12.200000000000045
Ita2C5,B5,C,Ita2,5,48
Ita2C5,B5,C,Ita2,6,-8.800000000000011
Ita2C5,B5,C,Ita2,7,4.300000000000011
Ita2C5,B5,C,Ita2,8,8.899999999999977
Ita2C5,B5,C,Ita2,9,71.80000000000001
Ita2C6,B6,C,Ita2,0,0
Ita2C6,B6,C,Ita2,1,54.80000000000001
Ita2C6,B6,C,Ita2,10,24.5
